fc′,fR1,fR3,as,dps,fpe,Pu,Mu,Vu,carbon,L,t,Lc,T,ID
40.0,4.01,4.72,198.0,260.0,1116.0,818.1444893031288,575.4431453566225,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,5968
40.0,4.01,4.72,198.0,260.0,1209.0,808.5692093031288,575.2824363132988,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,5969
40.0,4.01,4.72,198.0,260.0,1302.0,798.9939293031288,575.2824363132988,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,5970
40.0,4.01,4.72,198.0,280.0,0.0,933.0478493031288,465.0761554144778,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,5971
40.0,4.01,4.72,198.0,280.0,93.0,923.4725693031288,461.2812404620481,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,5972
40.0,4.01,4.72,198.0,280.0,186.0,913.8972893031287,458.12384958965566,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,5973
40.0,4.01,4.72,198.0,280.0,279.0,904.3220093031288,471.60926934743605,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,5974
40.0,4.01,4.72,198.0,280.0,372.0,894.7467293031287,496.05757028379605,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,5975
40.0,4.01,4.72,198.0,280.0,465.0,885.1714493031287,520.4725491299641,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,5976
40.0,4.01,4.72,198.0,280.0,558.0,875.5961693031287,544.8639263758986,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,5977
40.0,4.01,4.72,198.0,280.0,651.0,866.0208893031287,569.1758849715925,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,5978
40.0,4.01,4.72,198.0,280.0,744.0,856.4456093031288,593.4626356964228,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,5979
40.0,4.01,4.72,198.0,280.0,837.0,846.8703293031288,613.8389927085267,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,5980
40.0,4.01,4.72,198.0,280.0,930.0,837.2950493031287,611.6808337587247,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,5981
40.0,4.01,4.72,198.0,280.0,1023.0,827.7197693031287,609.614982334867,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,5982
40.0,4.01,4.72,198.0,280.0,1116.0,818.1444893031288,607.7409555248076,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,5983
40.0,4.01,4.72,198.0,280.0,1209.0,808.5692093031288,607.5802464814841,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,5984
40.0,4.01,4.72,198.0,280.0,1302.0,798.9939293031288,607.5802464814841,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,5985
40.0,4.01,4.72,198.0,300.0,0.0,933.0478493031288,488.402351647056,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,5986
40.0,4.01,4.72,198.0,300.0,93.0,923.4725693031288,484.6074366946263,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,5987
40.0,4.01,4.72,198.0,300.0,186.0,913.8972893031287,481.45004582223396,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,5988
40.0,4.01,4.72,198.0,300.0,279.0,904.3220093031288,495.7670526202763,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,5989
40.0,4.01,4.72,198.0,300.0,372.0,894.7467293031287,521.6059537166553,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,5990
40.0,4.01,4.72,198.0,300.0,465.0,885.1714493031287,547.4115327228426,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,5991
40.0,4.01,4.72,198.0,300.0,558.0,875.5961693031287,573.1935101287961,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,5992
40.0,4.01,4.72,198.0,300.0,651.0,866.0208893031287,598.8960688845091,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,5993
40.0,4.01,4.72,198.0,300.0,744.0,856.4456093031288,624.5734197693585,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,5994
40.0,4.01,4.72,198.0,300.0,837.0,846.8703293031288,646.136802876712,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,5995
40.0,4.01,4.72,198.0,300.0,930.0,837.2950493031287,643.97864392691,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,5996
40.0,4.01,4.72,198.0,300.0,1023.0,827.7197693031287,641.9127925030522,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,5997
40.0,4.01,4.72,198.0,300.0,1116.0,818.1444893031288,640.038765692993,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,5998
40.0,4.01,4.72,198.0,300.0,1209.0,808.5692093031288,639.8780566496694,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,5999
40.0,4.01,4.72,198.0,300.0,1302.0,798.9939293031288,639.8780566496694,87.08997607624036,21.60232257068908,205.0,35.0,30.0,3.0,6000
40.0,4.01,4.72,280.0,0.0,0.0,933.0478493031288,0.0,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6001
40.0,4.01,4.72,280.0,0.0,93.0,919.5070493031287,0.0,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6002
40.0,4.01,4.72,280.0,0.0,186.0,905.9662493031288,0.0,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6003
40.0,4.01,4.72,280.0,0.0,279.0,892.4254493031287,0.0,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6004
40.0,4.01,4.72,280.0,0.0,372.0,878.8846493031288,0.0,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6005
40.0,4.01,4.72,280.0,0.0,465.0,865.3438493031288,0.0,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6006
40.0,4.01,4.72,280.0,0.0,558.0,851.8030493031288,0.0,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6007
40.0,4.01,4.72,280.0,0.0,651.0,838.2622493031288,0.0,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6008
40.0,4.01,4.72,280.0,0.0,744.0,824.7214493031288,0.0,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6009
40.0,4.01,4.72,280.0,0.0,837.0,811.1806493031287,0.0,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6010
40.0,4.01,4.72,280.0,0.0,930.0,797.6398493031288,0.0,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6011
40.0,4.01,4.72,280.0,0.0,1023.0,784.0990493031287,0.0,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6012
40.0,4.01,4.72,280.0,0.0,1116.0,770.5582493031288,0.0,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6013
40.0,4.01,4.72,280.0,0.0,1209.0,757.0174493031287,0.0,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6014
40.0,4.01,4.72,280.0,0.0,1302.0,743.4766493031287,0.0,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6015
40.0,4.01,4.72,280.0,20.0,0.0,933.0478493031288,160.56489843813378,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6016
40.0,4.01,4.72,280.0,20.0,93.0,919.5070493031287,155.69847840217122,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6017
40.0,4.01,4.72,280.0,20.0,186.0,905.9662493031288,151.7668287638943,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6018
40.0,4.01,4.72,280.0,20.0,279.0,892.4254493031287,150.72867188798764,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6019
40.0,4.01,4.72,280.0,20.0,372.0,878.8846493031288,156.4079973049416,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6020
40.0,4.01,4.72,280.0,20.0,465.0,865.3438493031288,162.07806163840402,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6021
40.0,4.01,4.72,280.0,20.0,558.0,851.8030493031288,167.7207061065238,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6022
40.0,4.01,4.72,280.0,20.0,651.0,838.2622493031288,173.3007091593929,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6023
40.0,4.01,4.72,280.0,20.0,744.0,824.7214493031288,178.91773187558795,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6024
40.0,4.01,4.72,280.0,20.0,837.0,811.1806493031287,184.46784251667825,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6025
40.0,4.01,4.72,280.0,20.0,930.0,797.6398493031288,0.0,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6026
40.0,4.01,4.72,280.0,20.0,1023.0,784.0990493031287,0.0,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6027
40.0,4.01,4.72,280.0,20.0,1116.0,770.5582493031288,0.0,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6028
40.0,4.01,4.72,280.0,20.0,1209.0,757.0174493031287,0.0,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6029
40.0,4.01,4.72,280.0,20.0,1302.0,743.4766493031287,0.0,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6030
40.0,4.01,4.72,280.0,40.0,0.0,933.0478493031288,183.89109467071202,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6031
40.0,4.01,4.72,280.0,40.0,93.0,919.5070493031287,179.02467463474946,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6032
40.0,4.01,4.72,280.0,40.0,186.0,905.9662493031288,175.0930249964725,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6033
40.0,4.01,4.72,280.0,40.0,279.0,892.4254493031287,174.4195898521398,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6034
40.0,4.01,4.72,280.0,40.0,372.0,878.8846493031288,181.48951542911288,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6035
40.0,4.01,4.72,280.0,40.0,465.0,865.3438493031288,188.55017992259434,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6036
40.0,4.01,4.72,280.0,40.0,558.0,851.8030493031288,195.58342455073324,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6037
40.0,4.01,4.72,280.0,40.0,651.0,838.2622493031288,202.55402776362143,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6038
40.0,4.01,4.72,280.0,40.0,744.0,824.7214493031288,209.56165063983553,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6039
40.0,4.01,4.72,280.0,40.0,837.0,811.1806493031287,216.5023614409449,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6040
40.0,4.01,4.72,280.0,40.0,930.0,797.6398493031288,215.8447416215021,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6041
40.0,4.01,4.72,280.0,40.0,1023.0,784.0990493031287,213.57066443986758,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6042
40.0,4.01,4.72,280.0,40.0,1116.0,770.5582493031288,213.84971585304294,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6043
40.0,4.01,4.72,280.0,40.0,1209.0,757.0174493031287,213.84971585304294,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6044
40.0,4.01,4.72,280.0,40.0,1302.0,743.4766493031287,213.84971585304294,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6045
40.0,4.01,4.72,280.0,60.0,0.0,933.0478493031288,207.2172909032902,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6046
40.0,4.01,4.72,280.0,60.0,93.0,919.5070493031287,202.35087086732764,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6047
40.0,4.01,4.72,280.0,60.0,186.0,905.9662493031288,198.41922122905072,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6048
40.0,4.01,4.72,280.0,60.0,279.0,892.4254493031287,198.11050781629197,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6049
40.0,4.01,4.72,280.0,60.0,372.0,878.8846493031288,206.5710335532841,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6050
40.0,4.01,4.72,280.0,60.0,465.0,865.3438493031288,215.02229820678465,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6051
40.0,4.01,4.72,280.0,60.0,558.0,851.8030493031288,223.44614299494268,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6052
40.0,4.01,4.72,280.0,60.0,651.0,838.2622493031288,231.8073463678499,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6053
40.0,4.01,4.72,280.0,60.0,744.0,824.7214493031288,240.20556940408312,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6054
40.0,4.01,4.72,280.0,60.0,837.0,811.1806493031287,248.53688036521154,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6055
40.0,4.01,4.72,280.0,60.0,930.0,797.6398493031288,248.1425517896873,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6056
40.0,4.01,4.72,280.0,60.0,1023.0,784.0990493031287,245.8684746080528,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6057
40.0,4.01,4.72,280.0,60.0,1116.0,770.5582493031288,243.6817906422479,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6058
40.0,4.01,4.72,280.0,60.0,1209.0,757.0174493031287,242.83625144227227,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6059
40.0,4.01,4.72,280.0,60.0,1302.0,743.4766493031287,242.83625144227227,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6060
40.0,4.01,4.72,280.0,80.0,0.0,933.0478493031288,230.54348713586845,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6061
40.0,4.01,4.72,280.0,80.0,93.0,919.5070493031287,225.67706709990588,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6062
40.0,4.01,4.72,280.0,80.0,186.0,905.9662493031288,221.74541746162893,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6063
40.0,4.01,4.72,280.0,80.0,279.0,892.4254493031287,221.80142578044408,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6064
40.0,4.01,4.72,280.0,80.0,372.0,878.8846493031288,231.65255167745534,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6065
40.0,4.01,4.72,280.0,80.0,465.0,865.3438493031288,241.494416490975,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6066
40.0,4.01,4.72,280.0,80.0,558.0,851.8030493031288,251.30886143915205,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6067
40.0,4.01,4.72,280.0,80.0,651.0,838.2622493031288,261.0606649720784,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6068
40.0,4.01,4.72,280.0,80.0,744.0,824.7214493031288,270.8494881683307,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6069
40.0,4.01,4.72,280.0,80.0,837.0,811.1806493031287,280.5713992894783,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6070
40.0,4.01,4.72,280.0,80.0,930.0,797.6398493031288,280.44036195787254,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6071
40.0,4.01,4.72,280.0,80.0,1023.0,784.0990493031287,278.16628477623806,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6072
40.0,4.01,4.72,280.0,80.0,1116.0,770.5582493031288,275.97960081043317,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6073
40.0,4.01,4.72,280.0,80.0,1209.0,757.0174493031287,275.1340616104575,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6074
40.0,4.01,4.72,280.0,80.0,1302.0,743.4766493031287,275.1340616104575,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6075
40.0,4.01,4.72,280.0,100.0,0.0,933.0478493031288,253.86968336844666,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6076
40.0,4.01,4.72,280.0,100.0,93.0,919.5070493031287,249.0032633324841,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6077
40.0,4.01,4.72,280.0,100.0,186.0,905.9662493031288,245.07161369420717,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6078
40.0,4.01,4.72,280.0,100.0,279.0,892.4254493031287,245.49234374459627,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6079
40.0,4.01,4.72,280.0,100.0,372.0,878.8846493031288,256.7340698016266,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6080
40.0,4.01,4.72,280.0,100.0,465.0,865.3438493031288,267.9665347751653,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6081
40.0,4.01,4.72,280.0,100.0,558.0,851.8030493031288,279.17157988336146,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6082
40.0,4.01,4.72,280.0,100.0,651.0,838.2622493031288,290.3139835763069,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6083
40.0,4.01,4.72,280.0,100.0,744.0,824.7214493031288,301.49340693257824,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6084
40.0,4.01,4.72,280.0,100.0,837.0,811.1806493031287,312.6059182137449,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6085
40.0,4.01,4.72,280.0,100.0,930.0,797.6398493031288,312.7381721260578,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6086
40.0,4.01,4.72,280.0,100.0,1023.0,784.0990493031287,310.46409494442327,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6087
40.0,4.01,4.72,280.0,100.0,1116.0,770.5582493031288,308.2774109786184,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6088
40.0,4.01,4.72,280.0,100.0,1209.0,757.0174493031287,307.4318717786427,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6089
40.0,4.01,4.72,280.0,100.0,1302.0,743.4766493031287,307.4318717786427,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6090
40.0,4.01,4.72,280.0,120.0,0.0,933.0478493031288,277.1958796010249,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6091
40.0,4.01,4.72,280.0,120.0,93.0,919.5070493031287,272.32945956506234,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6092
40.0,4.01,4.72,280.0,120.0,186.0,905.9662493031288,268.3978099267854,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6093
40.0,4.01,4.72,280.0,120.0,279.0,892.4254493031287,269.1832617087484,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6094
40.0,4.01,4.72,280.0,120.0,372.0,878.8846493031288,281.81558792579784,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6095
40.0,4.01,4.72,280.0,120.0,465.0,865.3438493031288,294.4386530593556,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6096
40.0,4.01,4.72,280.0,120.0,558.0,851.8030493031288,307.0342983275709,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6097
40.0,4.01,4.72,280.0,120.0,651.0,838.2622493031288,319.56730218053536,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6098
40.0,4.01,4.72,280.0,120.0,744.0,824.7214493031288,332.1373256968259,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6099
40.0,4.01,4.72,280.0,120.0,837.0,811.1806493031287,344.6404371380116,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6100
40.0,4.01,4.72,280.0,120.0,930.0,797.6398493031288,345.03598229424296,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6101
40.0,4.01,4.72,280.0,120.0,1023.0,784.0990493031287,342.76190511260853,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6102
40.0,4.01,4.72,280.0,120.0,1116.0,770.5582493031288,340.5752211468036,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6103
40.0,4.01,4.72,280.0,120.0,1209.0,757.0174493031287,339.72968194682795,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6104
40.0,4.01,4.72,280.0,120.0,1302.0,743.4766493031287,339.72968194682795,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6105
40.0,4.01,4.72,280.0,140.0,0.0,933.0478493031288,300.522075833603,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6106
40.0,4.01,4.72,280.0,140.0,93.0,919.5070493031287,295.6556557976406,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6107
40.0,4.01,4.72,280.0,140.0,186.0,905.9662493031288,291.7240061593636,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6108
40.0,4.01,4.72,280.0,140.0,279.0,892.4254493031287,292.87417967290054,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6109
40.0,4.01,4.72,280.0,140.0,372.0,878.8846493031288,306.89710604996907,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6110
40.0,4.01,4.72,280.0,140.0,465.0,865.3438493031288,320.91077134354595,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6111
40.0,4.01,4.72,280.0,140.0,558.0,851.8030493031288,334.8970167717803,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6112
40.0,4.01,4.72,280.0,140.0,651.0,838.2622493031288,348.8206207847639,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6113
40.0,4.01,4.72,280.0,140.0,744.0,824.7214493031288,362.78124446107347,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6114
40.0,4.01,4.72,280.0,140.0,837.0,811.1806493031287,376.6749560622783,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6115
40.0,4.01,4.72,280.0,140.0,930.0,797.6398493031288,377.3337924624282,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6116
40.0,4.01,4.72,280.0,140.0,1023.0,784.0990493031287,375.05971528079374,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6117
40.0,4.01,4.72,280.0,140.0,1116.0,770.5582493031288,372.8730313149888,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6118
40.0,4.01,4.72,280.0,140.0,1209.0,757.0174493031287,372.0274921150131,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6119
40.0,4.01,4.72,280.0,140.0,1302.0,743.4766493031287,372.0274921150131,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6120
40.0,4.01,4.72,280.0,160.0,0.0,933.0478493031288,323.8482720661813,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6121
40.0,4.01,4.72,280.0,160.0,93.0,919.5070493031287,318.9818520302187,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6122
40.0,4.01,4.72,280.0,160.0,186.0,905.9662493031288,315.0502023919418,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6123
40.0,4.01,4.72,280.0,160.0,279.0,892.4254493031287,316.5650976370527,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6124
40.0,4.01,4.72,280.0,160.0,372.0,878.8846493031288,331.9786241741403,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6125
40.0,4.01,4.72,280.0,160.0,465.0,865.3438493031288,347.3828896277363,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6126
40.0,4.01,4.72,280.0,160.0,558.0,851.8030493031288,362.75973521598974,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6127
40.0,4.01,4.72,280.0,160.0,651.0,838.2622493031288,378.0739393889924,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6128
40.0,4.01,4.72,280.0,160.0,744.0,824.7214493031288,393.4251632253211,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6129
40.0,4.01,4.72,280.0,160.0,837.0,811.1806493031287,408.7094749865449,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6130
40.0,4.01,4.72,280.0,160.0,930.0,797.6398493031288,409.63160263061343,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6131
40.0,4.01,4.72,280.0,160.0,1023.0,784.0990493031287,407.3575254489789,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6132
40.0,4.01,4.72,280.0,160.0,1116.0,770.5582493031288,405.17084148317406,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6133
40.0,4.01,4.72,280.0,160.0,1209.0,757.0174493031287,404.32530228319837,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6134
40.0,4.01,4.72,280.0,160.0,1302.0,743.4766493031287,404.32530228319837,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6135
40.0,4.01,4.72,280.0,180.0,0.0,933.0478493031288,347.17446829875956,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6136
40.0,4.01,4.72,280.0,180.0,93.0,919.5070493031287,342.30804826279694,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6137
40.0,4.01,4.72,280.0,180.0,186.0,905.9662493031288,338.37639862452005,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6138
40.0,4.01,4.72,280.0,180.0,279.0,892.4254493031287,340.25601560120487,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6139
40.0,4.01,4.72,280.0,180.0,372.0,878.8846493031288,357.0601422983116,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6140
40.0,4.01,4.72,280.0,180.0,465.0,865.3438493031288,373.8550079119266,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6141
40.0,4.01,4.72,280.0,180.0,558.0,851.8030493031288,390.62245366019914,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6142
40.0,4.01,4.72,280.0,180.0,651.0,838.2622493031288,407.3272579932209,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6143
40.0,4.01,4.72,280.0,180.0,744.0,824.7214493031288,424.0690819895687,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6144
40.0,4.01,4.72,280.0,180.0,837.0,811.1806493031287,440.7439939108115,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6145
40.0,4.01,4.72,280.0,180.0,930.0,797.6398493031288,441.92941279879864,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6146
40.0,4.01,4.72,280.0,180.0,1023.0,784.0990493031287,439.6553356171642,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6147
40.0,4.01,4.72,280.0,180.0,1116.0,770.5582493031288,437.4686516513592,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6148
40.0,4.01,4.72,280.0,180.0,1209.0,757.0174493031287,436.6231124513836,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6149
40.0,4.01,4.72,280.0,180.0,1302.0,743.4766493031287,436.6231124513836,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6150
40.0,4.01,4.72,280.0,200.0,0.0,933.0478493031288,370.50066453133775,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6151
40.0,4.01,4.72,280.0,200.0,93.0,919.5070493031287,365.6342444953752,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6152
40.0,4.01,4.72,280.0,200.0,186.0,905.9662493031288,361.7025948570983,91.93788423963329,22.152042370689077,205.0,35.0,30.0,3.0,6153
