4000,341.0
4500,296.0
4000,306.0
4000,306.0
4000,266.0
4000,276.0
4500,330.0
4500,354.0
4500,296.0
5000,748.0
6000,306.0
6000,280.0
4000,307.0
150,61.4
150,50.2
1200,53.9
3000,204.0
3000,204.0
400,92.4
400,92.4
3000,610.0
3000,1004.0
4000,1106.0
4000,257.0
4000,258.0
4000,242.0
4000,235.0
4000,232.0
10000,353.0
10000,270.0
5000,507.0
2000,165.0
2000,239.0
5000,521.0
2500,229.0
3000,338.0
3000,322.0
3000,161.0
3000,238.0
3000,349.0
3000,176.0
3000,430.0
3500,342.0
3500,279.0
3500,278.0
4000,406.0
3000,405.0
4000,247.0
4000,313.0
4000,206.0
4000,206.0
4000,294.0
4000,328.0
4000,295.0
4000,463.0
4500,202.0
4500,209.0
4500,301.0
4500,305.0
4500,506.0
5000,456.0
5000,423.0
5000,204.0
5000,219.0
5000,318.0
5000,318.0
5000,318.0
5000,315.0
5000,458.0
5000,441.0
5000,307.0
5000,300.0
5000,360.0
6000,227.0
6000,314.0
6000,352.0
6000,480.0
6000,305.0
6000,305.0
6000,397.0
8000,318.0
8000,244.0
8000,337.0
8000,490.0
8000,248.0
8000,441.0
6000,370.0
10000,358.0
8000,356.0
4500,484.0
3500,378.0
3500,377.0
6000,324.0
2000,146.0
8000,250.0
10000,273.0
2500,149.0
3000,167.0
3000,155.0
3000,334.0
3500,181.0
4000,193.0
4000,194.0
4000,195.0
4000,192.0
4000,194.0
4000,355.0
4500,206.0
4500,194.0
4500,204.0
4500,212.0
5000,207.0
5000,206.0
6000,232.0
10000,355.0
3000,388.0
3500,233.0
4000,249.0
4000,252.0
4000,415.0
4500,255.0
4500,257.0
4500,438.0
4000,269.0
5000,268.0
5000,272.0
6000,302.0
6000,306.0
7000,304.0
8000,320.0
100,74.1
5000,204.0
100,386.0
2500,196.0
4500,324.0
4000,399.0
3000,313.0
4000,342.0
3000,249.0
3500,266.0
4500,293.0
4500,382.0
4500,389.0
3500,240.0
3500,318.0
4000,305.0
4000,346.0
4000,356.0
4500,354.0
4000,343.0
4500,324.0
4500,321.0
4000,287.0
4000,311.0
4500,389.0
4500,310.0
3000,219.0
3000,227.0
3000,198.0
3000,205.0
3000,251.0
3000,260.0
4000,259.0
4000,233.0
4000,297.0
4000,252.0
4000,227.0
4000,288.0
4500,279.0
4500,251.0
4500,321.0
4000,272.0
4000,245.0
4500,277.0
4500,336.0
5000,263.0
5000,311.0
4000,301.0
4000,217.0
4000,230.0
4000,234.0
4000,273.0
4000,235.0
3000,403.0
3000,367.0
3500,222.0
10000,352.0
1000,1165.0
3000,344.0
3000,262.0
3500,284.0
4000,402.0
4000,299.0
4500,428.0
5000,339.0
5000,457.0
5000,468.0
6000,373.0
8000,469.0
100,112.0
500,198.0
200,121.0
1500,168.0
6000,460.0
2500,231.0
2000,271.0
3500,376.0
3000,344.0
100,90.7
10000,367.0
10000,285.0
5000,515.0
2000,179.0
5000,535.0
2500,303.0
3000,351.0
3000,328.0
3000,168.0
4000,319.0
4000,419.0
4000,261.0
3500,355.0
4500,208.0
5000,429.0
5000,210.0
5000,360.0
6000,242.0
6000,327.0
6000,468.0
8000,333.0
8000,259.0
6000,382.0
4500,498.0
3000,202.0
4000,207.0
4000,207.0
4000,359.0
5000,207.0
5000,205.0
5000,208.0
100,80.0
100,395.0
3000,244.0
3000,267.0
3500,278.0
3500,286.0
4000,318.0
4000,321.0
4500,325.0
5000,355.0
6000,331.0
200,4223.0
4000,267.0
4500,160.0
4000,179.0
4000,177.0
10000,372.0
10000,292.0
5000,513.0
2000,187.0
5000,537.0
2500,309.0
3000,356.0
3000,334.0
3000,177.0
3500,362.0
4000,424.0
3000,424.0
4000,269.0
4000,326.0
4500,295.0
4000,300.0
4000,299.0
4500,218.0
4500,319.0
4500,321.0
5000,471.0
5000,433.0
5000,219.0
5000,318.0
6000,250.0
6000,332.0
6000,338.0
3000,390.0
8000,340.0
8000,267.0
6000,388.0
4500,499.0
2500,150.0
3000,169.0
4000,194.0
4000,196.0
5000,209.0
5000,208.0
4000,255.0
4000,256.0
5000,274.0
6000,306.0
100,86.9
5000,220.0
100,76.8
4000,985.0
3500,514.0
3000,262.0
3500,285.0
3900,226.0
3900,220.0
4000,343.0
4500,297.0
4000,308.0
4000,309.0
4000,270.0
4000,276.0
4500,331.0
4500,340.0
4500,297.0
5000,355.0
6000,379.0
6000,303.0
6000,273.0
4000,305.0
150,59.2
150,47.3
1200,49.7
3000,200.0
3000,204.0
400,93.6
400,91.7
3000,602.0
3000,998.0
4000,1100.0
4000,258.0
4000,260.0
4000,244.0
10000,415.0
10000,300.0
10000,373.0
4000,979.0
12000,492.0
3500,509.0
3000,255.0
3500,278.0
4000,336.0
4500,289.0
4000,301.0
4000,301.0
4000,259.0
4000,271.0
4000,273.0
4000,269.0
4500,324.0
4500,343.0
4500,290.0
5000,347.0
6000,398.0
6000,298.0
6000,272.0
7000,281.0
7000,312.0
7000,289.0
7000,290.0
7000,321.0
4000,301.0
150,57.4
150,45.7
1200,71.4
3000,194.0
3000,197.0
400,87.0
400,86.8
3000,596.0
3000,992.0
4000,1093.0
4000,251.0
4000,253.0
4500,286.0
4000,236.0
4000,224.0
4000,226.0
4000,974.0
3500,486.0
3000,252.0
3500,275.0
4000,332.0
4500,286.0
4000,297.0
4000,298.0
4000,257.0
4000,266.0
4500,320.0
4500,343.0
4500,287.0
5000,344.0
6000,394.0
6000,294.0
6000,262.0
4000,296.0
150,55.6
150,44.2
1200,46.9
3000,190.0
3000,194.0
400,85.1
400,83.4
3000,595.0
3000,987.0
4000,1088.0
4000,248.0
4000,250.0
4000,234.0
4000,984.0
3500,515.0
3000,262.0
3500,285.0
4000,342.0
4500,296.0
4000,308.0
4000,308.0
4000,266.0
4000,277.0
4500,331.0
4500,346.0
4500,296.0
5000,354.0
6000,405.0
4000,308.0
150,63.1
150,51.4
1200,77.1
3000,204.0
400,93.5
400,93.3
3000,601.0
3000,997.0
4000,1098.0
4000,257.0
4000,259.0
4000,243.0
4000,233.0
10000,344.0
2000,255.0
3000,277.0
3000,299.0
3000,293.0
4000,321.0
4000,319.0
4500,324.0
4500,337.0
5000,342.0
5000,445.0
5000,348.0
6000,323.0
6000,337.0
6000,477.0
6000,381.0
8000,311.0
8000,466.0
6000,374.0
100,91.6
10000,365.0
10000,284.0
5000,511.0
2000,179.0
5000,527.0
2500,306.0
3000,345.0
3000,334.0
3000,174.0
3500,353.0
3500,286.0
4000,412.0
3000,416.0
4000,259.0
4000,323.0
4000,300.0
4000,299.0
4500,213.0
4500,312.0
5000,468.0
5000,431.0
5000,215.0
6000,239.0
6000,322.0
8000,332.0
8000,259.0
6000,385.0
4500,495.0
4500,210.0
5000,220.0
100,87.2
3500,292.0
4500,262.0
4500,342.0
100,396.0
3000,208.0
3000,266.0
4000,417.0
5000,484.0
5000,305.0
12000,351.0
6000,763.0
6000,1299.0
100,77.9
4000,354.0
2500,216.0
10000,334.0
5000,321.0
4000,282.0
4000,581.0
10000,350.0
10000,269.0
5000,510.0
2000,168.0
5000,520.0
2500,299.0
3000,337.0
3000,324.0
3000,162.0
3500,346.0
4000,405.0
3000,409.0
4000,248.0
4000,315.0
4500,202.0
5000,456.0
5000,423.0
5000,203.0
6000,227.0
6000,312.0
8000,319.0
8000,244.0
6000,375.0
4500,484.0
3000,173.0
3000,188.0
3000,171.0
3000,172.0
3000,344.0
4000,192.0
4000,189.0
6000,228.0
6000,227.0
100,84.6
100,393.0
3000,265.0
3500,276.0
3500,283.0
4000,313.0
4000,317.0
4500,321.0
5000,349.0
6000,330.0
200,4082.0
4500,166.0
4000,179.0
4000,179.0
1000,203.0
2500,228.0
2500,216.0
3000,193.0
3000,251.0
3000,475.0
3000,264.0
3000,272.0
3000,252.0
3000,283.0
3000,284.0
3000,223.0
3000,221.0
3000,273.0
3000,238.0
3000,230.0
4000,417.0
4000,451.0
4000,513.0
4000,525.0
4000,515.0
4000,317.0
4000,311.0
4000,315.0
4000,338.0
4000,324.0
4000,414.0
4000,415.0
4000,312.0
4000,298.0
4000,340.0
4000,342.0
4000,364.0
4000,325.0
4000,325.0
4000,302.0
4000,355.0
4000,324.0
4000,297.0
4000,284.0
4000,273.0
4000,339.0
4000,339.0
4000,315.0
4000,315.0
4000,339.0
4000,338.0
4000,274.0
4000,273.0
4500,360.0
5000,471.0
5000,541.0
5000,456.0
5000,465.0
5000,362.0
5000,413.0
5000,393.0
5000,368.0
5000,384.0
5000,340.0
5000,408.0
5000,362.0
5000,398.0
5000,410.0
5000,319.0
5000,301.0
5000,436.0
5000,371.0
5000,393.0
5000,393.0
5000,371.0
5000,370.0
5000,431.0
5000,328.0
5000,309.0
6000,500.0
6000,524.0
6000,431.0
6000,418.0
6000,445.0
6000,410.0
6000,404.0
6000,393.0
6000,405.0
6000,416.0
6000,496.0
4000,319.0
7000,383.0
7000,431.0
7500,432.0
7500,434.0
7500,439.0
8000,304.0
8000,320.0
8000,432.0
8000,452.0
8000,433.0
8000,433.0
10000,442.0
4000,323.0
5000,343.0
6000,408.0
8000,388.0
12000,340.0
10000,436.0
8000,381.0
6000,756.0
6000,1292.0
4000,295.0
5000,330.0
4500,223.0
4000,269.0
6000,296.0
4000,428.0
4000,245.0
5000,269.0
6000,302.0
4000,260.0
5000,283.0
6000,309.0
4000,260.0
4000,267.0
5000,274.0
5000,284.0
6000,300.0
6000,308.0
8000,292.0
100,60.3
7500,470.0
4000,341.0
2500,200.0
10000,319.0
5000,304.0
4000,266.0
4000,569.0
10000,481.0
10000,468.0
10000,507.0
12000,346.0
