fc′,L,fR3,t,span_vu,Lc,span_mu,span,as,dps,fpe,fR1,control
67.0,329.1,7.67,57.7,19.45680157777252,30.0,30.42707570822905,19.45680157777252,280.0,329.1,1302.0,6.98,Shear control
67.0,282.0,7.67,71.8,18.972337890807673,30.0,27.795989214162187,18.972337890807673,280.0,282.0,1302.0,6.98,Shear control
67.0,200.4,7.67,46.6,10.981343350323222,30.0,16.09311950015294,10.981343350323222,280.0,200.4,1302.0,6.98,Shear control
67.0,198.3,7.67,78.3,14.722659861000992,30.0,19.89209931445951,14.722659861000992,280.0,198.3,1302.0,6.98,Shear control
67.0,153.0,7.67,31.9,6.96688503010837,30.0,10.090862724408026,6.96688503010837,280.0,153.0,1302.0,6.98,Shear control
67.0,278.4,7.67,77.39999999999999,19.547163865130134,30.0,28.226651314764638,19.547163865130134,280.0,278.4,1302.0,6.98,Shear control
67.0,390.6,7.67,98.5,29.611363137680588,30.0,43.73809547642147,29.611363137680588,280.0,390.6,1302.0,6.98,Shear control
67.0,399.9,7.67,55.800000000000004,23.046883111378424,30.0,37.40661963186526,23.046883111378424,280.0,399.9,1302.0,6.98,Shear control
67.0,239.1,7.67,39.4,11.767448252865094,30.0,18.486705452445065,11.767448252865094,280.0,239.1,1302.0,6.98,Shear control
67.0,242.7,7.67,66.19999999999999,15.890690294506452,30.0,22.91994190488571,15.890690294506452,280.0,242.7,1302.0,6.98,Shear control
67.0,261.29999999999995,7.67,60.1,16.076603827080216,30.0,23.91044600236223,16.076603827080216,280.0,261.29999999999995,1302.0,6.98,Shear control
67.0,299.4,7.67,98.10000000000001,23.657879357252174,30.0,33.38023265888853,23.657879357252174,280.0,299.4,1302.0,6.98,Shear control
67.0,214.79999999999998,7.67,61.0,13.631539351955041,30.0,19.422649459397636,13.631539351955041,280.0,214.79999999999998,1302.0,6.98,Shear control
67.0,195.0,7.67,39.5,9.75136321889388,30.0,14.598087873282253,9.75136321889388,280.0,195.0,1302.0,6.98,Shear control
67.0,139.8,7.67,84.6,11.544761578436967,30.0,14.245675708045995,11.544761578436967,280.0,139.8,1302.0,6.98,Shear control
67.0,240.3,7.67,83.4,17.956439976539126,30.0,24.949470066601695,17.956439976539126,280.0,240.3,1302.0,6.98,Shear control
67.0,195.3,7.67,50.1,11.194827014833871,30.0,16.112148651543592,11.194827014833871,280.0,195.3,1302.0,6.98,Shear control
67.0,244.79999999999998,7.67,57.0,14.720889187292334,30.0,21.80318374603113,14.720889187292334,280.0,244.79999999999998,1302.0,6.98,Shear control
67.0,204.6,7.67,38.3,10.012115452593216,30.0,15.249683852427017,10.012115452593216,280.0,204.6,1302.0,6.98,Shear control
67.0,273.6,7.67,44.699999999999996,14.313007817864799,30.0,22.605908457061695,14.313007817864799,280.0,273.6,1302.0,6.98,Shear control
67.0,282.6,7.67,34.7,13.015383488626389,30.0,21.62510622542929,13.015383488626389,280.0,282.6,1302.0,6.98,Shear control
67.0,367.5,7.67,83.7,25.938301580960655,30.0,38.879854804626234,25.938301580960655,280.0,367.5,1302.0,6.98,Shear control
67.0,231.6,7.67,46.9,12.557408542672542,30.0,19.001948720389183,12.557408542672542,280.0,231.6,1302.0,6.98,Shear control
67.0,318.90000000000003,7.67,88.1,23.56896054263418,30.0,34.170263560274584,23.56896054263418,280.0,318.90000000000003,1302.0,6.98,Shear control
67.0,350.7,7.67,81.4,24.556082973989195,30.0,36.66999121173961,24.556082973989195,280.0,350.7,1302.0,6.98,Shear control
67.0,212.7,7.67,52.8,12.436403738902937,30.0,18.099216596861318,12.436403738902937,280.0,212.7,1302.0,6.98,Shear control
67.0,398.1,7.67,84.1,27.86287267513429,30.0,42.29925399196866,27.86287267513429,280.0,398.1,1302.0,6.98,Shear control
67.0,105.89999999999999,7.67,72.2,8.465245080222399,30.0,10.021805598150552,8.465245080222399,280.0,105.89999999999999,1302.0,6.98,Shear control
67.0,207.0,7.67,95.2,17.073918416998175,30.0,22.703827317617232,17.073918416998175,280.0,207.0,1302.0,6.98,Shear control
67.0,179.10000000000002,7.67,84.2,14.107638785110458,30.0,18.490689367513216,14.107638785110458,280.0,179.10000000000002,1302.0,6.98,Shear control
67.0,239.7,7.67,58.6,14.672068689615735,30.0,21.53601355207245,14.672068689615735,280.0,239.7,1302.0,6.98,Shear control
67.0,189.9,7.67,76.89999999999999,14.050763270847302,30.0,18.85662612977056,14.050763270847302,280.0,189.9,1302.0,6.98,Shear control
67.0,218.1,7.67,82.9,16.484253101089703,30.0,22.518452926794698,16.484253101089703,280.0,218.1,1302.0,6.98,Shear control
67.0,257.1,7.67,51.7,14.586067538318918,30.0,22.186734901133654,14.586067538318918,280.0,257.1,1302.0,6.98,Shear control
67.0,337.5,7.67,49.099999999999994,18.400607225137513,30.0,29.71308488659073,18.400607225137513,280.0,337.5,1302.0,6.98,Shear control
67.0,275.4,7.67,62.9,17.282304691141626,30.0,25.76819123503783,17.282304691141626,280.0,275.4,1302.0,6.98,Shear control
67.0,210.60000000000002,7.67,82.60000000000001,15.972090271982902,30.0,21.68543259535574,15.972090271982902,280.0,210.60000000000002,1302.0,6.98,Shear control
67.0,201.9,7.67,94.0,16.602108861272413,30.0,22.008159255271465,16.602108861272413,280.0,201.9,1302.0,6.98,Shear control
67.0,276.9,7.67,93.10000000000001,21.531842114200128,30.0,30.20225289433588,21.531842114200128,280.0,276.9,1302.0,6.98,Shear control
67.0,103.8,7.67,51.2,6.832096355413373,30.0,8.283025341769406,6.832096355413373,280.0,103.8,1302.0,6.98,Shear control
67.0,258.0,7.67,30.4,11.11925168478497,30.0,18.582472918365973,11.11925168478497,280.0,258.0,1302.0,6.98,Shear control
67.0,290.1,7.67,85.2,21.345345473978075,30.0,30.58956273091375,21.345345473978075,280.0,290.1,1302.0,6.98,Shear control
67.0,368.70000000000005,7.67,63.6,22.705853032487017,30.0,35.61660764131404,22.705853032487017,280.0,368.70000000000005,1302.0,6.98,Shear control
67.0,304.5,7.67,66.0,19.418580024055693,30.0,29.263207172891363,19.418580024055693,280.0,304.5,1302.0,6.98,Shear control
67.0,364.5,7.67,52.400000000000006,20.462653315157077,30.0,33.093112608159174,20.462653315157077,280.0,364.5,1302.0,6.98,Shear control
67.0,355.8,7.67,68.8,22.84621409002484,30.0,35.15967465722848,22.84621409002484,280.0,355.8,1302.0,6.98,Shear control
67.0,132.3,7.67,42.6,7.350299182968083,30.0,9.878264079404179,7.350299182968083,280.0,132.3,1302.0,6.98,Shear control
67.0,227.1,7.67,64.5,14.774192887763459,30.0,21.111089352349705,14.774192887763459,280.0,227.1,1302.0,6.98,Shear control
67.0,340.5,7.67,72.5,22.549486604289438,30.0,34.13639247771703,22.549486604289438,280.0,340.5,1302.0,6.98,Shear control
67.0,216.29999999999998,7.67,45.699999999999996,11.628841958065884,30.0,17.405854066785615,11.628841958065884,280.0,216.29999999999998,1302.0,6.98,Shear control
67.0,152.7,7.67,60.199999999999996,10.157605770252532,30.0,13.325435022212497,10.157605770252532,280.0,152.7,1302.0,6.98,Shear control
67.0,249.0,7.67,31.5,10.912139484626577,30.0,17.99451810861396,10.912139484626577,280.0,249.0,1302.0,6.98,Shear control
67.0,162.6,7.67,92.89999999999999,13.777984951129044,30.0,17.50512009875226,13.777984951129044,280.0,162.6,1302.0,6.98,Shear control
67.0,150.60000000000002,7.67,41.9,8.078680971448126,30.0,11.115247975691327,8.078680971448126,280.0,150.60000000000002,1302.0,6.98,Shear control
67.0,150.29999999999998,7.67,72.4,11.189407883233978,30.0,14.292534956125623,11.189407883233978,280.0,150.29999999999998,1302.0,6.98,Shear control
67.0,301.5,7.67,83.6,21.84063101552515,30.0,31.608482274494733,21.84063101552515,280.0,301.5,1302.0,6.98,Shear control
67.0,263.7,7.67,84.4,19.567787211172817,30.0,27.606753441154982,19.567787211172817,280.0,263.7,1302.0,6.98,Shear control
67.0,319.79999999999995,7.67,61.400000000000006,19.55529020226366,30.0,30.101151155749832,19.55529020226366,280.0,319.79999999999995,1302.0,6.98,Shear control
67.0,179.7,7.67,60.5,11.650523868917217,30.0,15.956750735201432,11.650523868917217,280.0,179.7,1302.0,6.98,Shear control
67.0,154.5,7.67,87.8,12.794222518368597,30.0,16.145171149800255,12.794222518368597,280.0,154.5,1302.0,6.98,Shear control
67.0,123.89999999999999,7.67,37.5,6.4610325385280465,30.0,8.666448219711398,6.4610325385280465,280.0,123.89999999999999,1302.0,6.98,Shear control
67.0,242.10000000000002,7.67,37.699999999999996,11.634639254356317,30.0,18.471994501464945,11.634639254356317,280.0,242.10000000000002,1302.0,6.98,Shear control
67.0,297.3,7.67,97.0,23.37657446887315,30.0,32.996777255200286,23.37657446887315,280.0,297.3,1302.0,6.98,Shear control
67.0,211.5,7.67,51.9,12.252921778684861,30.0,17.860363448567295,12.252921778684861,280.0,211.5,1302.0,6.98,Shear control
67.0,154.79999999999998,7.67,74.1,11.617609447643483,30.0,14.918990251627273,11.617609447643483,280.0,154.79999999999998,1302.0,6.98,Shear control
67.0,107.39999999999999,7.67,81.60000000000001,9.149475264186895,30.0,10.797839922504847,9.149475264186895,280.0,107.39999999999999,1302.0,6.98,Shear control
67.0,284.4,7.67,64.8,18.079833541577102,30.0,26.98585482085537,18.079833541577102,280.0,284.4,1302.0,6.98,Shear control
67.0,267.29999999999995,7.67,76.7,18.77370501086409,30.0,26.945349549873058,18.77370501086409,280.0,267.29999999999995,1302.0,6.98,Shear control
67.0,360.59999999999997,7.67,61.3,21.84467723890689,30.0,34.35136797156413,21.84467723890689,280.0,360.59999999999997,1302.0,6.98,Shear control
67.0,129.0,7.67,63.2,9.141820406438564,30.0,11.309962888899614,9.141820406438564,280.0,129.0,1302.0,6.98,Shear control
67.0,141.3,7.67,89.7,12.034691633140747,30.0,14.82577176469129,12.034691633140747,280.0,141.3,1302.0,6.98,Shear control
67.0,355.2,7.67,51.1,19.717527452455474,30.0,31.891810229674903,19.717527452455474,280.0,355.2,1302.0,6.98,Shear control
67.0,272.4,7.67,62.1,16.993462795701053,30.0,25.338008170680006,16.993462795701053,280.0,272.4,1302.0,6.98,Shear control
67.0,140.7,7.67,93.89999999999999,12.299941314523098,30.0,15.087763213737885,12.299941314523098,280.0,140.7,1302.0,6.98,Shear control
67.0,184.79999999999998,7.67,75.1,13.546715683446982,30.0,18.12862050932297,13.546715683446982,280.0,184.79999999999998,1302.0,6.98,Shear control
67.0,210.0,7.67,44.699999999999996,11.181646779499767,30.0,16.684622103755117,11.181646779499767,280.0,210.0,1302.0,6.98,Shear control
67.0,120.6,7.67,39.699999999999996,6.551400385873406,30.0,8.633670573982759,6.551400385873406,280.0,120.6,1302.0,6.98,Shear control
67.0,385.2,7.67,85.6,27.316662247464294,30.0,41.129166169086965,27.316662247464294,280.0,385.2,1302.0,6.98,Shear control
67.0,153.6,7.67,34.2,7.2804117028664015,30.0,10.429785168808065,7.2804117028664015,280.0,153.6,1302.0,6.98,Shear control
67.0,224.39999999999998,7.67,94.89999999999999,18.23367800410327,30.0,24.600532056471724,18.23367800410327,280.0,224.39999999999998,1302.0,6.98,Shear control
67.0,138.9,7.67,44.8,7.876984306870138,30.0,10.439288975220393,7.876984306870138,280.0,138.9,1302.0,6.98,Shear control
67.0,150.0,7.67,59.9,9.982225588358967,30.0,13.035277064191913,9.982225588358967,280.0,150.0,1302.0,6.98,Shear control
67.0,310.2,7.67,92.1,23.56813152754666,30.0,33.7733043691054,23.56813152754666,280.0,310.2,1302.0,6.98,Shear control
67.0,283.5,7.67,54.4,16.41335856824506,30.0,25.226177371420913,16.41335856824506,280.0,283.5,1302.0,6.98,Shear control
67.0,159.3,7.67,56.4,10.111193414369577,30.0,13.54627438894239,10.111193414369577,280.0,159.3,1302.0,6.98,Shear control
67.0,230.4,7.67,42.8,11.882771520382384,30.0,18.247287441068544,11.882771520382384,280.0,230.4,1302.0,6.98,Shear control
67.0,208.8,7.67,89.7,16.625311903001144,30.0,22.299588913850098,16.625311903001144,280.0,208.8,1302.0,6.98,Shear control
67.0,137.7,7.67,86.2,11.52428947274449,30.0,14.141651212736848,11.52428947274449,280.0,137.7,1302.0,6.98,Shear control
67.0,319.2,7.67,97.4,24.869943518928885,30.0,35.517354554777874,24.869943518928885,280.0,319.2,1302.0,6.98,Shear control
67.0,243.9,7.67,82.5,18.07410052279377,30.0,25.221899472998107,18.07410052279377,280.0,243.9,1302.0,6.98,Shear control
67.0,113.69999999999999,7.67,32.800000000000004,5.573590300694427,30.0,7.403338924937856,5.573590300694427,280.0,113.69999999999999,1302.0,6.98,Shear control
67.0,335.4,7.67,58.3,19.909828849722402,30.0,31.185864002127005,19.909828849722402,280.0,335.4,1302.0,6.98,Shear control
67.0,391.2,7.67,97.5,29.501500965264757,30.0,43.653897774452226,29.501500965264757,280.0,391.2,1302.0,6.98,Shear control
67.0,189.29999999999998,7.67,93.8,15.715194779035535,30.0,20.58494270887537,15.715194779035535,280.0,189.29999999999998,1302.0,6.98,Shear control
67.0,276.3,7.67,54.300000000000004,16.01000465548643,30.0,24.492971269563157,16.01000465548643,280.0,276.3,1302.0,6.98,Shear control
67.0,176.1,7.67,80.3,13.534358456002208,30.0,17.76963906470874,13.534358456002208,280.0,176.1,1302.0,6.98,Shear control
67.0,395.1,7.67,68.4,25.06050208710112,30.0,39.27577564341794,25.06050208710112,280.0,395.1,1302.0,6.98,Shear control
67.0,211.79999999999998,7.67,89.30000000000001,16.78224570280698,30.0,22.58216297253646,16.78224570280698,280.0,211.79999999999998,1302.0,6.98,Shear control
67.0,111.3,7.67,39.800000000000004,6.174237122993265,30.0,7.911292061550173,6.174237122993265,280.0,111.3,1302.0,6.98,Shear control
67.0,247.20000000000002,7.67,97.19999999999999,20.041908113980693,30.0,27.403625380688418,20.041908113980693,280.0,247.20000000000002,1302.0,6.98,Shear control
67.0,269.1,7.67,32.5,11.992754559418263,30.0,19.971561832934913,11.992754559418263,280.0,269.1,1302.0,6.98,Shear control
67.0,177.0,7.67,65.69999999999999,12.079926892576477,30.0,16.29239717546591,12.079926892576477,280.0,177.0,1302.0,6.98,Shear control
67.0,142.8,7.67,91.0,12.237049391622188,30.0,15.09994735926797,12.237049391622188,280.0,142.8,1302.0,6.98,Shear control
67.0,135.0,7.67,82.0,11.02583608285566,30.0,13.506902451676282,11.02583608285566,280.0,135.0,1302.0,6.98,Shear control
67.0,394.2,7.67,37.5,19.100110075504578,30.0,32.98151821522409,19.100110075504578,280.0,394.2,1302.0,6.98,Shear control
67.0,315.3,7.67,55.7,18.356334104648816,30.0,28.657328998245454,18.356334104648816,280.0,315.3,1302.0,6.98,Shear control
67.0,183.0,7.67,45.1,9.95066263822527,30.0,14.33179609657718,9.95066263822527,280.0,183.0,1302.0,6.98,Shear control
67.0,130.20000000000002,7.67,59.6,8.892500492485036,30.0,11.106697530478593,8.892500492485036,280.0,130.20000000000002,1302.0,6.98,Shear control
67.0,362.4,7.67,62.5,22.155718547560287,30.0,34.756676437891414,22.155718547560287,280.0,362.4,1302.0,6.98,Shear control
67.0,186.29999999999998,7.67,44.5,10.028077147501223,30.0,14.542568624785126,10.028077147501223,280.0,186.29999999999998,1302.0,6.98,Shear control
67.0,148.5,7.67,36.2,7.31805378988733,30.0,10.264056321189218,7.31805378988733,280.0,148.5,1302.0,6.98,Shear control
67.0,192.3,7.67,60.0,12.276249910238592,30.0,17.11247380384938,12.276249910238592,280.0,192.3,1302.0,6.98,Shear control
67.0,387.29999999999995,7.67,93.7,28.690364364114355,30.0,42.63677867147733,28.690364364114355,280.0,387.29999999999995,1302.0,6.98,Shear control
67.0,266.40000000000003,7.67,43.7,13.786821089058304,30.0,21.746587135258572,13.786821089058304,280.0,266.40000000000003,1302.0,6.98,Shear control
67.0,262.79999999999995,7.67,39.300000000000004,12.87730439064881,30.0,20.640423301309657,12.87730439064881,280.0,262.79999999999995,1302.0,6.98,Shear control
67.0,390.29999999999995,7.67,63.70000000000001,23.955890502837235,30.0,37.909491810826495,23.955890502837235,280.0,390.29999999999995,1302.0,6.98,Shear control
67.0,279.6,7.67,92.5,21.63267668157336,30.0,30.423263827506005,21.63267668157336,280.0,279.6,1302.0,6.98,Shear control
67.0,327.29999999999995,7.67,64.8,20.538663127035015,30.0,31.457717973044478,20.538663127035015,280.0,327.29999999999995,1302.0,6.98,Shear control
67.0,184.5,7.67,41.099999999999994,9.495679403447008,30.0,13.918555244426013,9.495679403447008,280.0,184.5,1302.0,6.98,Shear control
67.0,172.8,7.67,56.099999999999994,10.7807704979902,30.0,14.781424215095171,10.7807704979902,280.0,172.8,1302.0,6.98,Shear control
67.0,353.7,7.67,87.0,25.590851927859084,30.0,37.86951524324216,25.590851927859084,280.0,353.7,1302.0,6.98,Shear control
67.0,343.5,7.67,59.8,20.62065221482555,30.0,32.2952552471605,20.62065221482555,280.0,343.5,1302.0,6.98,Shear control
67.0,205.5,7.67,39.199999999999996,10.183532767089524,30.0,15.464161787374763,10.183532767089524,280.0,205.5,1302.0,6.98,Shear control
67.0,254.7,7.67,46.699999999999996,13.684574018190382,30.0,21.144440277219548,13.684574018190382,280.0,254.7,1302.0,6.98,Shear control
67.0,168.6,7.67,52.2,10.117926858805754,30.0,13.9293442260811,10.117926858805754,280.0,168.6,1302.0,6.98,Shear control
67.0,169.2,7.67,53.6,10.309300681721323,30.0,14.150259000235552,10.309300681721323,280.0,169.2,1302.0,6.98,Shear control
67.0,248.4,7.67,72.0,17.00307549587749,30.0,24.308869137323548,17.00307549587749,280.0,248.4,1302.0,6.98,Shear control
67.0,357.59999999999997,7.67,86.0,25.682047192394755,30.0,38.14801528831573,25.682047192394755,280.0,357.59999999999997,1302.0,6.98,Shear control
67.0,176.7,7.67,70.7,12.596938657778143,30.0,16.81552689909174,12.596938657778143,280.0,176.7,1302.0,6.98,Shear control
67.0,335.1,7.67,58.9,19.995754256930084,30.0,31.26026435815615,19.995754256930084,280.0,335.1,1302.0,6.98,Shear control
67.0,152.10000000000002,7.67,69.4,11.01951084381124,30.0,14.18954738769977,11.01951084381124,280.0,152.10000000000002,1302.0,6.98,Shear control
67.0,373.2,7.67,47.300000000000004,19.969639589329777,30.0,32.9651344350624,19.969639589329777,280.0,373.2,1302.0,6.98,Shear control
67.0,102.9,7.67,93.5,9.47027834937794,30.0,11.016962063044529,9.47027834937794,280.0,102.9,1302.0,6.98,Shear control
67.0,125.7,7.67,64.4,9.058266589548879,30.0,11.353317126102466,9.058266589548879,280.0,125.7,1302.0,6.98,Shear control
67.0,363.3,7.67,71.3,23.69948275389228,30.0,36.388220294767756,23.69948275389228,280.0,363.3,1302.0,6.98,Shear control
67.0,141.6,7.67,78.10000000000001,11.144402128445654,30.0,13.895515445920097,11.144402128445654,280.0,141.6,1302.0,6.98,Shear control
67.0,233.7,7.67,93.39999999999999,18.69682350842175,30.0,25.451220622879866,18.69682350842175,280.0,233.7,1302.0,6.98,Shear control
67.0,123.60000000000001,7.67,92.1,10.938863397614972,30.0,12.962687469158972,10.938863397614972,280.0,123.60000000000001,1302.0,6.98,Shear control
67.0,354.9,7.67,93.2,26.580205353836373,30.0,38.93530496188527,26.580205353836373,280.0,354.9,1302.0,6.98,Shear control
67.0,284.1,7.67,32.800000000000004,12.73910465138768,30.0,21.395290478080717,12.73910465138768,280.0,284.1,1302.0,6.98,Shear control
67.0,157.79999999999998,7.67,97.9,13.840205036077686,30.0,17.392416266623478,13.840205036077686,280.0,157.79999999999998,1302.0,6.98,Shear control
67.0,225.6,7.67,42.5,11.607524514299845,30.0,17.762607807760748,11.607524514299845,280.0,225.6,1302.0,6.98,Shear control
67.0,394.8,7.67,43.3,20.32728297848058,30.0,34.30899051893,20.32728297848058,280.0,394.8,1302.0,6.98,Shear control
67.0,241.5,7.67,93.3,19.208463150101217,30.0,26.301100478405658,19.208463150101217,280.0,241.5,1302.0,6.98,Shear control
67.0,388.5,7.67,97.69999999999999,29.361308620730366,30.0,43.38177259573022,29.361308620730366,280.0,388.5,1302.0,6.98,Shear control
67.0,186.6,7.67,96.19999999999999,15.752651404216483,30.0,20.522826128505166,15.752651404216483,280.0,186.6,1302.0,6.98,Shear control
67.0,339.6,7.67,47.5,18.21960825262346,30.0,29.617006504747827,18.21960825262346,280.0,339.6,1302.0,6.98,Shear control
67.0,346.8,7.67,60.6,20.94395225095204,30.0,32.78167843012061,20.94395225095204,280.0,346.8,1302.0,6.98,Shear control
67.0,389.1,7.67,67.3,24.521880553222854,30.0,38.438931540973016,24.521880553222854,280.0,389.1,1302.0,6.98,Shear control
67.0,231.3,7.67,88.5,17.979516047337423,30.0,24.605137190813654,17.979516047337423,280.0,231.3,1302.0,6.98,Shear control
67.0,325.79999999999995,7.67,91.39999999999999,24.472232127563515,30.0,35.41266309615234,24.472232127563515,280.0,325.79999999999995,1302.0,6.98,Shear control
67.0,274.2,7.67,87.9,20.69056634682581,30.0,29.217017985743194,20.69056634682581,280.0,274.2,1302.0,6.98,Shear control
67.0,133.20000000000002,7.67,33.7,6.413868282424699,30.0,8.964021486518002,6.413868282424699,280.0,133.20000000000002,1302.0,6.98,Shear control
67.0,115.5,7.67,46.800000000000004,7.008500864219436,30.0,8.89799602313504,7.008500864219436,280.0,115.5,1302.0,6.98,Shear control
67.0,122.7,7.67,72.6,9.53035075109921,30.0,11.728848470625222,9.53035075109921,280.0,122.7,1302.0,6.98,Shear control
67.0,127.2,7.67,61.0,8.853530854107008,30.0,11.201353107029147,8.853530854107008,280.0,127.2,1302.0,6.98,Shear control
67.0,303.59999999999997,7.67,98.10000000000001,23.93611633719222,30.0,33.8527251294228,23.93611633719222,280.0,303.59999999999997,1302.0,6.98,Shear control
67.0,307.8,7.67,75.5,21.058003586911138,30.0,31.093848881106293,21.058003586911138,280.0,307.8,1302.0,6.98,Shear control
67.0,340.8,7.67,43.1,17.460907189252083,30.0,28.870660861313258,17.460907189252083,280.0,340.8,1302.0,6.98,Shear control
67.0,104.7,7.67,83.0,9.045239777507929,30.0,10.599362079927642,9.045239777507929,280.0,104.7,1302.0,6.98,Shear control
67.0,224.1,7.67,82.5,16.819975368171946,30.0,23.107240519782643,16.819975368171946,280.0,224.1,1302.0,6.98,Shear control
67.0,252.0,7.67,86.9,19.134471293215846,30.0,26.660474604942337,19.134471293215846,280.0,252.0,1302.0,6.98,Shear control
67.0,264.0,7.67,36.1,12.388754783746222,30.0,20.17794847802308,12.388754783746222,280.0,264.0,1302.0,6.98,Shear control
67.0,108.3,7.67,40.2,6.087093478942335,30.0,7.713465238418385,6.087093478942335,280.0,108.3,1302.0,6.98,Shear control
67.0,172.2,7.67,60.900000000000006,11.287538347357664,30.0,15.279859582086859,11.287538347357664,280.0,172.2,1302.0,6.98,Shear control
67.0,145.2,7.67,98.0,12.923298576018421,30.0,15.931663957893612,12.923298576018421,280.0,145.2,1302.0,6.98,Shear control
67.0,120.89999999999999,7.67,95.4,10.94166071753045,30.0,13.175135716462256,10.94166071753045,280.0,120.89999999999999,1302.0,6.98,Shear control
67.0,281.1,7.67,99.7,22.63607506397598,30.0,31.524255231724464,22.63607506397598,280.0,281.1,1302.0,6.98,Shear control
67.0,315.59999999999997,7.67,36.8,14.99438610461185,30.0,25.147719102523812,14.99438610461185,280.0,315.59999999999997,1302.0,6.98,Shear control
67.0,231.9,7.67,73.5,16.211015963381495,30.0,22.794707794051693,16.211015963381495,280.0,231.9,1302.0,6.98,Shear control
67.0,397.8,7.67,48.7,21.56485104608507,30.0,35.7559432181498,21.56485104608507,280.0,397.8,1302.0,6.98,Shear control
67.0,191.1,7.67,61.199999999999996,12.354164934205514,30.0,17.144300731130585,12.354164934205514,280.0,191.1,1302.0,6.98,Shear control
67.0,108.0,7.67,51.8,7.085637642080533,30.0,8.692366102930626,7.085637642080533,280.0,108.0,1302.0,6.98,Shear control
67.0,228.0,7.67,46.1,12.260564341140608,30.0,18.543927620338597,12.260564341140608,280.0,228.0,1302.0,6.98,Shear control
67.0,288.6,7.67,35.7,13.481510978660207,30.0,22.374090591434474,13.481510978660207,280.0,288.6,1302.0,6.98,Shear control
67.0,128.39999999999998,7.67,74.30000000000001,10.011787268687396,30.0,12.178272026826889,10.011787268687396,280.0,128.39999999999998,1302.0,6.98,Shear control
67.0,158.1,7.67,85.3,12.825138974597705,30.0,16.31740361350807,12.825138974597705,280.0,158.1,1302.0,6.98,Shear control
67.0,175.5,7.67,78.5,13.319132666494474,30.0,17.521111269928642,13.319132666494474,280.0,175.5,1302.0,6.98,Shear control
67.0,115.2,7.67,61.3,8.223649315186917,30.0,10.108850638255818,8.223649315186917,280.0,115.2,1302.0,6.98,Shear control
67.0,241.2,7.67,68.1,16.059795921451723,30.0,23.03015374238153,16.059795921451723,280.0,241.2,1302.0,6.98,Shear control
67.0,181.2,7.67,51.2,10.629468298013187,30.0,14.962714470064084,10.629468298013187,280.0,181.2,1302.0,6.98,Shear control
67.0,390.0,7.67,93.7,28.858573920105975,30.0,42.93670899179717,28.858573920105975,280.0,390.0,1302.0,6.98,Shear control
67.0,113.4,7.67,66.8,8.541809424404203,30.0,10.368121041112852,8.541809424404203,280.0,113.4,1302.0,6.98,Shear control
67.0,178.5,7.67,70.8,12.713862631121073,30.0,17.009128130531,12.713862631121073,280.0,178.5,1302.0,6.98,Shear control
67.0,146.4,7.67,91.2,12.505391368571914,30.0,15.525098408975524,12.505391368571914,280.0,146.4,1302.0,6.98,Shear control
67.0,232.2,7.67,55.5,13.831344400986517,30.0,20.350181005561975,13.831344400986517,280.0,232.2,1302.0,6.98,Shear control
67.0,227.39999999999998,7.67,74.7,16.08923600461212,30.0,22.482147299633198,16.08923600461212,280.0,227.39999999999998,1302.0,6.98,Shear control
67.0,124.8,7.67,88.1,10.765556862967307,30.0,12.825331094017079,10.765556862967307,280.0,124.8,1302.0,6.98,Shear control
67.0,190.8,7.67,72.1,13.584833448064442,30.0,18.408237029263073,13.584833448064442,280.0,190.8,1302.0,6.98,Shear control
67.0,219.6,7.67,67.0,14.667692443140036,30.0,20.691397386259087,14.667692443140036,280.0,219.6,1302.0,6.98,Shear control
67.0,293.4,7.67,68.3,19.127264590602092,30.0,28.463912109470854,19.127264590602092,280.0,293.4,1302.0,6.98,Shear control
67.0,117.6,7.67,41.4,6.593130878333392,30.0,8.562809536352987,6.593130878333392,280.0,117.6,1302.0,6.98,Shear control
67.0,324.90000000000003,7.67,83.8,23.327403650117997,30.0,34.20108764201103,23.327403650117997,280.0,324.90000000000003,1302.0,6.98,Shear control
67.0,357.0,7.67,38.800000000000004,17.457962497617864,30.0,29.58742803913489,17.457962497617864,280.0,357.0,1302.0,6.98,Shear control
67.0,222.3,7.67,49.8,12.511562251502875,30.0,18.570744761854094,12.511562251502875,280.0,222.3,1302.0,6.98,Shear control
67.0,291.3,7.67,85.5,21.46200585301306,30.0,30.762488217237276,21.46200585301306,280.0,291.3,1302.0,6.98,Shear control
67.0,267.6,7.67,89.39999999999999,20.456143851215348,30.0,28.69011814438685,20.456143851215348,280.0,267.6,1302.0,6.98,Shear control
67.0,307.2,7.67,70.0,20.193292729617358,30.0,30.180504279061676,20.193292729617358,280.0,307.2,1302.0,6.98,Shear control
67.0,153.29999999999998,7.67,74.2,11.535153761068312,30.0,14.773164587757229,11.535153761068312,280.0,153.29999999999998,1302.0,6.98,Shear control
67.0,106.80000000000001,7.67,78.8,8.939813371979325,30.0,10.55376401461927,8.939813371979325,280.0,106.80000000000001,1302.0,6.98,Shear control
67.0,361.5,7.67,94.60000000000001,27.20165278912009,30.0,39.88742396069743,27.20165278912009,280.0,361.5,1302.0,6.98,Shear control
67.0,105.0,7.67,71.2,8.344331479610883,30.0,9.864374239037312,8.344331479610883,280.0,105.0,1302.0,6.98,Shear control
67.0,192.6,7.67,70.1,13.468448844975132,30.0,18.359098039564987,13.468448844975132,280.0,192.6,1302.0,6.98,Shear control
